0,0.04106326874728704
1,0.04106345099728703
2,0.04106286716888225
3,0.04106327304069452
4,0.04106523488123982
5,0.04106569812099837
6,0.0410645060700624
7,0.041065462600312
8,0.041066390445944116
9,0.04106565245930548
10,0.04106436382053717
11,0.04106516756280521
12,0.04106472383647585
13,0.0410652261022789
14,0.041065268053377645
15,0.04106481476356484
16,0.04106488462208357
17,0.04106416732419967
18,0.04106537927841834
19,0.04106359344350244
20,0.04106416381083831
21,0.04106262871995388
22,0.041061778533708626
23,0.041062842387479655
24,0.041062282167051004
25,0.041062464418950076
26,0.04106225289697505
27,0.04106150086401248
28,0.0410625963282013
29,0.04106296180656538
30,0.041062995953676074
31,0.04106282112086272
32,0.04106334816772925
33,0.0410615730636191
34,0.04106185405283505
35,0.04106327616257461
36,0.041061351005900706
37,0.041062485493556705
38,0.04106058121669832
39,0.04106259261998101
40,0.04106182263666577
41,0.041060801716562664
42,0.041061882734536086
43,0.041060315250474766
44,0.04106001709196962
45,0.04106050082121541
46,0.0410584441490776
47,0.041059984699945734
48,0.04105933140491047
